Date,Ticker,Sector,Open,High,Low,Close,Volume
2022-12-22,MSFT,Technology,323.0,323.6,318.51,322.78,798351158
2022-12-23,MSFT,Technology,313.36,316.09,312.92,315.7,335225600
2022-12-26,MSFT,Technology,319.34,324.26,321.19,321.81,439812771
2022-12-27,MSFT,Technology,322.02,323.92,318.69,323.46,469867415
2022-12-28,MSFT,Technology,326.57,332.07,325.91,326.33,741960076
2022-12-29,MSFT,Technology,326.9,331.59,327.94,330.05,398601855
2022-12-30,MSFT,Technology,336.16,339.18,333.53,335.44,586580120
2023-01-02,MSFT,Technology,330.99,332.9,328.11,332.55,1087763287
2023-01-03,MSFT,Technology,331.91,334.45,327.22,330.94,335661890
2023-01-04,MSFT,Technology,322.18,324.11,320.93,323.55,229288597
2023-01-05,MSFT,Technology,324.7,323.39,321.75,323.17,470964091
2023-01-06,MSFT,Technology,330.18,333.45,331.94,332.86,425455211
2023-01-09,MSFT,Technology,329.21,333.71,329.94,331.17,528803356
2023-01-10,MSFT,Technology,336.1,338.92,332.45,334.82,499962171
2023-01-11,MSFT,Technology,336.42,340.37,333.41,337.0,329707226
2023-01-12,MSFT,Technology,335.1,342.49,337.53,339.15,394799906
2023-01-13,MSFT,Technology,343.73,345.69,343.03,344.21,255947942
2023-01-16,MSFT,Technology,348.14,349.47,341.08,347.15,362913781
2023-01-17,MSFT,Technology,345.78,344.11,343.2,343.86,532561043
2023-01-18,MSFT,Technology,341.24,345.08,339.8,339.94,357943870
2023-01-19,MSFT,Technology,345.46,342.86,336.84,342.01,925016590
2023-01-20,MSFT,Technology,340.09,342.94,339.0,339.94,579591715
2023-01-23,MSFT,Technology,342.05,342.47,337.14,341.09,287051514
2023-01-24,MSFT,Technology,346.67,353.2,339.83,348.62,547811061
2023-01-25,MSFT,Technology,340.36,338.61,335.64,337.11,329370071
2023-01-26,MSFT,Technology,329.34,329.34,322.92,328.1,172767700
2023-01-27,MSFT,Technology,331.05,333.81,327.51,328.35,581036389
2023-01-30,MSFT,Technology,324.68,324.0,323.87,323.91,244951507
2023-01-31,MSFT,Technology,326.28,334.16,325.43,327.08,665908887
2023-02-01,MSFT,Technology,327.62,330.98,324.72,327.3,466359022
2023-02-02,MSFT,Technology,323.53,325.61,322.56,324.36,464259572
2023-02-03,MSFT,Technology,337.04,339.55,330.75,335.72,345560560
2023-02-06,MSFT,Technology,336.79,336.2,333.42,334.12,724552100
2023-02-07,MSFT,Technology,334.01,342.66,335.7,338.82,323694131
2023-02-08,MSFT,Technology,344.07,345.54,343.5,344.11,343795385
2023-02-09,MSFT,Technology,345.86,347.46,340.88,345.34,773330782
2023-02-10,MSFT,Technology,342.97,345.08,335.43,343.15,590602361
2023-02-13,MSFT,Technology,339.53,339.7,337.96,339.2,291383940
2023-02-14,MSFT,Technology,342.06,344.41,339.2,340.43,430946286
2023-02-15,MSFT,Technology,345.16,345.38,341.99,344.61,295491806
2023-02-16,MSFT,Technology,339.2,341.74,340.41,341.23,821787895
2023-02-17,MSFT,Technology,344.2,346.39,340.21,344.45,388198802
2023-02-20,MSFT,Technology,344.51,346.18,339.64,345.18,416413970
2023-02-21,MSFT,Technology,345.45,350.73,344.1,348.78,934557533
2023-02-22,MSFT,Technology,349.62,350.03,347.41,347.63,399737651
2023-02-23,MSFT,Technology,342.01,345.51,341.32,341.63,899523698
2023-02-24,MSFT,Technology,335.87,337.69,334.5,336.09,503019493
2023-02-27,MSFT,Technology,329.58,330.17,324.58,328.12,470205415
2023-02-28,MSFT,Technology,329.17,330.27,325.92,329.5,544795496
2023-03-01,MSFT,Technology,333.07,337.73,331.45,335.64,1095877298
2023-03-02,MSFT,Technology,332.98,334.39,328.69,333.74,288468581
2023-03-03,MSFT,Technology,330.94,330.96,328.06,330.59,565849288
2023-03-06,MSFT,Technology,323.7,327.19,320.22,324.9,1110531010
2023-03-07,MSFT,Technology,325.79,323.74,320.96,323.73,459015125
2023-03-08,MSFT,Technology,323.25,321.96,320.95,321.82,486192371
2023-03-09,MSFT,Technology,325.61,329.36,324.11,325.1,227019071
2023-03-10,MSFT,Technology,310.71,312.48,311.28,311.51,547988633
2023-03-13,MSFT,Technology,310.14,314.12,311.09,311.31,795978807
2023-03-14,MSFT,Technology,309.31,311.63,309.13,310.32,506018665
2023-03-15,MSFT,Technology,307.63,311.67,309.81,310.48,390763493
2023-03-16,MSFT,Technology,316.06,315.26,313.89,314.51,339849484
2023-03-17,MSFT,Technology,305.36,307.24,305.65,306.84,444433400
2023-03-20,MSFT,Technology,312.15,309.37,308.59,309.35,408728046
2023-03-21,MSFT,Technology,309.91,312.08,308.71,310.82,381881425
2023-03-22,MSFT,Technology,312.05,318.58,310.91,312.7,470091772
2023-03-23,MSFT,Technology,310.95,315.44,311.54,314.77,147087038
2023-03-24,MSFT,Technology,307.67,315.11,308.46,312.37,645534815
2023-03-27,MSFT,Technology,312.16,316.42,311.21,313.68,512733953
2023-03-28,MSFT,Technology,309.3,311.86,303.54,310.63,276293156
2023-03-29,MSFT,Technology,306.58,310.78,307.48,309.45,496327097
2023-03-30,MSFT,Technology,312.82,316.95,311.11,312.31,196872841
2023-03-31,MSFT,Technology,302.22,302.48,300.44,300.45,244151271
2023-04-03,MSFT,Technology,303.46,307.57,302.02,303.04,487245197
2023-04-04,MSFT,Technology,296.26,298.72,294.07,295.51,222065478
2023-04-05,MSFT,Technology,292.13,293.36,289.22,290.03,466554160
2023-04-06,MSFT,Technology,282.55,283.58,280.24,281.57,491319621
2023-04-07,MSFT,Technology,275.38,275.06,269.87,274.7,471411113
2023-04-10,MSFT,Technology,277.98,279.98,279.04,279.51,545342182
2023-04-11,MSFT,Technology,284.09,286.12,280.98,284.22,311252564
2023-04-12,MSFT,Technology,288.42,289.51,287.09,288.84,470867326
2023-04-13,MSFT,Technology,289.58,291.89,286.56,291.21,772162047
2023-04-14,MSFT,Technology,289.11,291.9,287.52,290.68,176547528
2023-04-17,MSFT,Technology,290.2,291.69,288.05,290.3,582002508
2023-04-18,MSFT,Technology,301.57,303.74,297.33,300.11,328633475
2023-04-19,MSFT,Technology,303.45,302.28,300.73,301.17,656742861
2023-04-20,MSFT,Technology,303.4,304.76,300.11,303.72,886954353
2023-04-21,MSFT,Technology,294.93,298.89,296.09,296.39,326433978
2023-04-24,MSFT,Technology,295.5,297.68,292.17,294.47,252346855
2023-04-25,MSFT,Technology,286.74,288.47,285.35,287.03,384598103
2023-04-26,MSFT,Technology,287.87,291.33,286.18,287.32,395375206
2023-04-27,MSFT,Technology,292.25,294.66,289.39,292.03,410022955
2023-04-28,MSFT,Technology,290.45,292.27,289.17,292.02,331368093
2023-05-01,MSFT,Technology,299.47,298.37,294.81,296.95,396863315
2023-05-02,MSFT,Technology,300.58,303.05,298.46,300.28,614622699
2023-05-03,MSFT,Technology,294.2,301.22,296.07,297.27,413978564
2023-05-04,MSFT,Technology,303.38,302.29,297.13,301.83,349862509
2023-05-05,MSFT,Technology,300.63,302.17,298.23,302.05,366540488
2023-05-08,MSFT,Technology,289.86,292.41,291.72,292.3,593831657
2023-05-09,MSFT,Technology,296.61,296.28,294.97,295.74,681706778
2023-05-10,MSFT,Technology,299.06,299.24,296.62,297.28,360025518
2023-05-11,MSFT,Technology,306.32,308.64,307.27,307.35,542465701
2023-05-12,MSFT,Technology,299.08,300.18,296.26,298.88,797684479
2023-05-15,MSFT,Technology,302.5,307.79,297.12,302.05,329059923
2023-05-16,MSFT,Technology,303.2,303.33,301.29,302.9,358078880
2023-05-17,MSFT,Technology,301.25,302.69,297.58,301.04,650108427
2023-05-18,MSFT,Technology,302.8,305.6,302.82,303.61,738278684
2023-05-19,MSFT,Technology,298.71,299.24,294.81,297.1,777344558
2023-05-22,MSFT,Technology,300.03,302.08,297.4,299.51,455730774
2023-05-23,MSFT,Technology,304.48,303.94,302.72,303.66,751877961
2023-05-24,MSFT,Technology,296.75,300.65,297.96,300.5,536313703
2023-05-25,MSFT,Technology,302.99,304.15,298.78,303.52,160022681
2023-05-26,MSFT,Technology,311.73,312.96,307.14,310.26,309263686
2023-05-29,MSFT,Technology,304.89,305.58,302.67,304.73,381105273
2023-05-30,MSFT,Technology,295.31,301.42,295.6,296.14,367949070
2023-05-31,MSFT,Technology,299.01,302.34,298.87,299.52,623008996
2023-06-01,MSFT,Technology,294.11,293.63,291.82,293.11,184216756
2023-06-02,MSFT,Technology,290.32,291.66,289.4,289.63,1025406753
2023-06-05,MSFT,Technology,287.85,288.56,284.78,287.42,914443055
2023-06-06,MSFT,Technology,286.59,291.51,285.75,288.83,675542018
2023-06-07,MSFT,Technology,296.13,298.77,292.43,294.41,363028475
2023-06-08,MSFT,Technology,289.21,291.02,288.09,289.06,588852178
2023-06-09,MSFT,Technology,291.43,293.62,287.63,290.64,740548315
2023-06-12,MSFT,Technology,291.07,294.2,291.34,293.11,821749182
2023-06-13,MSFT,Technology,288.4,288.26,285.66,287.6,477004931
2023-06-14,MSFT,Technology,281.58,281.29,279.05,280.35,485486891
2023-06-15,MSFT,Technology,281.56,284.37,280.88,282.21,744595175
2023-06-16,MSFT,Technology,286.72,291.73,287.37,289.86,267039007
2023-06-19,MSFT,Technology,286.09,288.59,281.89,285.5,435918628
2023-06-20,MSFT,Technology,288.27,288.91,286.71,287.32,468587710
2023-06-21,MSFT,Technology,280.63,284.34,280.62,281.95,443869457
2023-06-22,MSFT,Technology,278.4,278.85,277.15,277.92,309690808
2023-06-23,MSFT,Technology,278.7,278.2,274.74,275.83,875288484
2023-06-26,MSFT,Technology,280.89,284.09,279.25,280.97,368337095
2023-06-27,MSFT,Technology,280.57,283.94,280.68,281.81,703254537
2023-06-28,MSFT,Technology,278.71,279.5,278.34,279.02,711667586
2023-06-29,MSFT,Technology,273.64,278.73,270.46,274.46,583821559
2023-06-30,MSFT,Technology,277.67,277.33,276.98,277.1,432228638
2023-07-03,MSFT,Technology,282.0,285.27,281.39,283.36,466284158
2023-07-04,MSFT,Technology,281.33,284.36,281.27,282.09,673300243
2023-07-05,MSFT,Technology,277.65,281.16,275.35,277.34,720841368
2023-07-06,MSFT,Technology,276.89,276.77,272.19,274.89,488609730
2023-07-07,MSFT,Technology,271.56,273.0,270.59,272.35,333555943
2023-07-10,MSFT,Technology,270.7,274.02,267.51,271.47,735314159
2023-07-11,MSFT,Technology,273.53,274.61,272.45,272.46,441579810
2023-07-12,MSFT,Technology,277.1,280.01,275.7,277.74,282751442
2023-07-13,MSFT,Technology,272.11,275.53,273.9,275.1,483201060
2023-07-14,MSFT,Technology,276.46,276.49,273.03,275.88,934101772
2023-07-17,MSFT,Technology,276.81,277.07,271.41,275.01,281017977
2023-07-18,MSFT,Technology,274.91,274.73,272.9,273.97,318952792
2023-07-19,MSFT,Technology,273.65,278.79,271.19,274.35,498907851
2023-07-20,MSFT,Technology,273.05,275.58,266.88,273.08,460162672
2023-07-21,MSFT,Technology,272.22,274.92,269.25,271.18,579760934
2023-07-24,MSFT,Technology,278.25,278.21,275.11,276.73,600132279
2023-07-25,MSFT,Technology,271.1,271.14,269.14,269.97,345459051
2023-07-26,MSFT,Technology,254.87,258.54,254.95,257.47,117722066
2023-07-27,MSFT,Technology,262.71,261.16,260.43,260.9,667241322
2023-07-28,MSFT,Technology,265.56,270.7,267.65,267.72,432593408
2023-07-31,MSFT,Technology,267.57,268.07,266.64,266.74,689667438
2023-08-01,MSFT,Technology,276.35,276.71,273.94,276.01,324845416
2023-08-02,MSFT,Technology,281.98,283.28,281.36,282.64,694851500
2023-08-03,MSFT,Technology,280.81,283.46,278.26,282.01,493870076
2023-08-04,MSFT,Technology,283.54,288.76,283.95,285.04,732073436
2023-08-07,MSFT,Technology,281.94,282.29,278.25,280.74,550126232
2023-08-08,MSFT,Technology,278.8,281.07,276.49,279.78,288864120
2023-08-09,MSFT,Technology,280.8,284.64,280.69,282.84,381089601
2023-08-10,MSFT,Technology,283.3,283.1,280.4,282.55,441003729
2023-08-11,MSFT,Technology,281.92,282.89,278.87,281.74,383724180
2023-08-14,MSFT,Technology,278.15,280.56,275.87,277.35,647533937
2023-08-15,MSFT,Technology,278.19,279.98,275.79,276.86,475857288
2023-08-16,MSFT,Technology,274.74,275.55,273.35,274.25,505288045
2023-08-17,MSFT,Technology,275.16,279.41,271.57,274.17,513058062
2023-08-18,MSFT,Technology,278.25,279.82,278.61,278.67,465927840
2023-08-21,MSFT,Technology,266.72,265.06,263.58,264.62,489880496
2023-08-22,MSFT,Technology,260.28,259.77,257.49,259.66,561135901
2023-08-23,MSFT,Technology,261.92,265.39,263.65,263.72,688996942
2023-08-24,MSFT,Technology,266.54,267.04,265.98,265.99,1082100129
2023-08-25,MSFT,Technology,263.7,265.15,262.55,264.85,509482797
2023-08-28,MSFT,Technology,269.06,270.16,269.1,269.61,371337408
2023-08-29,MSFT,Technology,270.06,274.21,268.19,270.96,696063703
2023-08-30,MSFT,Technology,266.05,266.96,264.11,265.54,295088461
2023-08-31,MSFT,Technology,268.05,269.2,266.14,266.68,722588862
2023-09-01,MSFT,Technology,266.85,268.91,265.45,266.82,152068586
2023-09-04,MSFT,Technology,268.77,270.3,267.65,270.25,99100802
2023-09-05,MSFT,Technology,270.21,272.17,267.86,271.53,1923878181
2023-09-06,MSFT,Technology,267.46,271.87,268.88,270.29,445572654
2023-09-07,MSFT,Technology,269.58,270.08,268.97,269.22,450082530
2023-09-08,MSFT,Technology,261.15,264.88,259.74,263.86,702102699
2023-09-11,MSFT,Technology,265.13,266.2,263.11,266.08,425436656
2023-09-12,MSFT,Technology,261.21,260.89,258.01,259.36,393378426
2023-09-13,MSFT,Technology,261.52,266.6,261.19,262.58,565755638
2023-09-14,MSFT,Technology,262.44,264.38,259.79,261.62,421886242
2023-09-15,MSFT,Technology,261.01,261.42,259.27,261.03,470203383
2023-09-18,MSFT,Technology,263.33,262.3,260.44,262.12,286912640
2023-09-19,MSFT,Technology,266.66,268.36,264.59,265.84,186574569
2023-09-20,MSFT,Technology,268.11,267.31,264.7,266.32,349900865
2023-09-21,MSFT,Technology,262.77,263.12,261.52,262.96,869288199
2023-09-22,MSFT,Technology,264.53,269.89,264.15,265.27,616568802
2023-09-25,MSFT,Technology,254.4,259.4,253.13,254.21,875918719
2023-09-26,MSFT,Technology,263.99,265.66,261.82,263.82,452020062
2023-09-27,MSFT,Technology,260.12,263.62,260.45,261.89,467104834
2023-09-28,MSFT,Technology,255.1,255.3,254.84,254.91,373688908
2023-09-29,MSFT,Technology,267.85,270.45,264.87,267.54,357983311
2023-10-02,MSFT,Technology,262.38,266.1,262.36,263.27,787137111
2023-10-03,MSFT,Technology,268.17,270.48,265.71,267.54,665618411
2023-10-04,MSFT,Technology,265.89,267.23,262.17,265.59,666788775
2023-10-05,MSFT,Technology,262.01,264.73,260.98,262.18,284968725
2023-10-06,MSFT,Technology,263.09,265.75,259.86,262.21,656146903
2023-10-09,MSFT,Technology,260.16,262.77,258.5,260.65,669645647
2023-10-10,MSFT,Technology,264.95,265.65,262.15,264.6,321411411
2023-10-11,MSFT,Technology,262.69,265.26,260.75,262.48,256859679
2023-10-12,MSFT,Technology,265.23,265.69,262.66,263.45,925988751
2023-10-13,MSFT,Technology,272.45,271.2,269.27,270.54,606792210
2023-10-16,MSFT,Technology,266.72,269.42,267.94,268.45,451628520
2023-10-17,MSFT,Technology,274.78,278.03,269.89,273.24,385525421
2023-10-18,MSFT,Technology,277.05,275.71,272.99,275.7,240917386
2023-10-19,MSFT,Technology,277.36,278.83,278.19,278.37,1162767218
2023-10-20,MSFT,Technology,282.54,284.76,280.07,283.09,602893621
2023-10-23,MSFT,Technology,285.64,287.11,282.47,284.26,571301529
2023-10-24,MSFT,Technology,277.96,278.46,275.67,278.03,623927781
2023-10-25,MSFT,Technology,277.12,278.97,276.42,276.69,349549639
2023-10-26,MSFT,Technology,275.33,277.81,273.26,275.73,1003116782
2023-10-27,MSFT,Technology,279.61,282.74,280.28,282.56,232402528
2023-10-30,MSFT,Technology,276.97,279.48,276.18,276.43,159856883
2023-10-31,MSFT,Technology,271.02,273.14,270.6,271.22,643492660
2023-11-01,MSFT,Technology,278.67,278.89,278.24,278.4,1604462774
2023-11-02,MSFT,Technology,269.89,270.6,268.88,269.13,349255297
2023-11-03,MSFT,Technology,270.09,270.53,262.3,269.0,317493276
2023-11-06,MSFT,Technology,266.82,268.23,263.42,267.26,699876564
2023-11-07,MSFT,Technology,260.93,264.09,260.87,261.89,452019184
2023-11-08,MSFT,Technology,268.35,270.24,268.65,268.66,504109737
2023-11-09,MSFT,Technology,266.75,271.03,262.19,266.55,592033413
2023-11-10,MSFT,Technology,264.25,267.95,265.98,266.38,1514790903
2023-11-13,MSFT,Technology,262.88,263.35,260.28,261.2,488697623
2023-11-14,MSFT,Technology,256.8,258.68,254.61,256.11,693919918
2023-11-15,MSFT,Technology,268.16,270.65,264.54,266.0,587615919
2023-11-16,MSFT,Technology,267.11,271.83,267.84,268.2,734007208
2023-11-17,MSFT,Technology,274.41,277.41,272.83,272.88,441929320
2023-11-20,MSFT,Technology,275.77,276.92,275.39,276.14,264065991
2023-11-21,MSFT,Technology,271.08,272.81,271.23,271.27,392503094
2023-11-22,MSFT,Technology,268.22,272.29,269.3,270.03,703674104
2023-11-23,MSFT,Technology,269.2,269.29,265.76,269.22,560641284
2023-11-24,MSFT,Technology,262.17,264.69,262.94,264.23,536417077
2023-11-27,MSFT,Technology,265.17,264.82,262.53,264.73,1015895116
2023-11-28,MSFT,Technology,259.21,260.89,260.43,260.6,782611921
2023-11-29,MSFT,Technology,270.49,270.41,269.28,270.37,339575771
2023-11-30,MSFT,Technology,264.82,264.06,259.65,262.58,458029959
2023-12-01,MSFT,Technology,260.2,263.06,258.86,261.2,501962580
2023-12-04,MSFT,Technology,265.69,266.65,265.05,265.58,592651993
2023-12-05,MSFT,Technology,265.09,268.71,266.42,266.52,505238559
2023-12-06,MSFT,Technology,262.69,269.92,264.46,264.55,453683281
2023-12-07,MSFT,Technology,264.71,270.4,265.57,266.83,729900298
2023-12-08,MSFT,Technology,260.92,261.92,260.47,261.01,684762231
2023-12-11,MSFT,Technology,258.43,258.8,258.21,258.24,509486333
2023-12-12,MSFT,Technology,260.7,261.87,259.3,260.11,219945075
2023-12-13,MSFT,Technology,259.5,261.4,258.88,260.4,348964362
2023-12-14,MSFT,Technology,257.56,259.19,255.95,258.09,763925750
2023-12-15,MSFT,Technology,259.64,258.93,258.24,258.67,570936702
2023-12-18,MSFT,Technology,267.46,270.0,267.06,268.17,314142262
2023-12-19,MSFT,Technology,267.96,268.5,261.94,268.21,275723920
2023-12-20,MSFT,Technology,269.48,273.93,269.26,269.46,721829985
2023-12-21,MSFT,Technology,272.69,274.84,273.41,273.74,276015814
2023-12-22,MSFT,Technology,273.81,277.98,274.26,275.18,638633690
2023-12-25,MSFT,Technology,283.01,286.14,278.99,283.19,488988191
2023-12-26,MSFT,Technology,284.79,285.28,283.81,284.26,816237109
2023-12-27,MSFT,Technology,274.19,276.27,274.99,275.46,1152944354
2023-12-28,MSFT,Technology,271.93,272.83,271.53,272.74,192713170
2023-12-29,MSFT,Technology,269.8,273.18,270.22,270.95,770720311
2022-01-03,JPM,Finance,154.92,154.96,154.14,154.33,1596144332
2022-01-04,JPM,Finance,155.36,157.61,155.53,156.16,500523783
2022-01-05,JPM,Finance,156.76,157.79,156.22,156.44,580962458
2022-01-06,JPM,Finance,157.19,157.96,156.96,157.59,266403943
2022-01-07,JPM,Finance,160.83,161.6,161.29,161.58,2105521361
2022-01-10,JPM,Finance,159.68,159.75,158.67,159.2,783252772
2022-01-11,JPM,Finance,163.07,163.94,161.9,163.28,565893347
2022-01-12,JPM,Finance,168.2,169.93,166.44,168.05,737602240
2022-01-13,JPM,Finance,168.41,169.0,166.86,167.86,788804039
2022-01-14,JPM,Finance,168.57,168.69,165.79,167.88,599702790
2022-01-17,JPM,Finance,164.44,166.38,165.05,165.66,322353330
2022-01-18,JPM,Finance,161.76,163.62,162.12,163.08,1333796354
2022-01-19,JPM,Finance,166.34,167.03,165.63,165.99,880097211
2022-01-20,JPM,Finance,163.04,165.57,163.42,164.14,696841318
2022-01-21,JPM,Finance,167.74,170.62,165.55,167.16,395277804
2022-01-24,JPM,Finance,168.38,171.03,167.33,169.04,504703669
2022-01-25,JPM,Finance,168.07,168.46,166.2,167.57,1089945813
2022-01-26,JPM,Finance,168.09,170.24,166.76,168.6,764864498
2022-01-27,JPM,Finance,171.57,172.99,170.3,172.36,939982892
2022-01-28,JPM,Finance,172.61,172.12,170.96,172.01,557738016
2022-01-31,JPM,Finance,172.03,171.98,170.38,171.56,426596858
2022-02-01,JPM,Finance,173.55,174.39,173.02,174.21,297412190
2022-02-02,JPM,Finance,173.76,175.31,172.48,173.59,349374624
2022-02-03,JPM,Finance,172.85,175.1,172.71,173.01,635640666
2022-02-04,JPM,Finance,173.79,175.27,172.1,173.61,535759946
2022-02-07,JPM,Finance,174.05,174.36,173.33,173.64,202561105
2022-02-08,JPM,Finance,173.41,172.73,172.03,172.38,329843742
2022-02-09,JPM,Finance,170.93,171.93,170.13,171.23,713291770
2022-02-10,JPM,Finance,168.28,169.33,166.46,168.75,411473570
2022-02-11,JPM,Finance,171.03,173.14,169.72,172.76,493490809
2022-02-14,JPM,Finance,175.31,174.82,174.06,174.3,370440868
2022-02-15,JPM,Finance,174.94,178.84,175.26,176.53,422870840
2022-02-16,JPM,Finance,175.65,176.63,176.38,176.47,441142970
2022-02-17,JPM,Finance,172.4,174.71,172.41,172.83,1073800610
2022-02-18,JPM,Finance,169.81,171.4,168.38,169.87,602028783
2022-02-21,JPM,Finance,172.2,175.21,168.59,171.68,367206424
2022-02-22,JPM,Finance,171.76,171.17,169.09,170.32,739251439
2022-02-23,JPM,Finance,169.3,172.27,168.37,170.43,163286377
2022-02-24,JPM,Finance,168.94,169.03,168.67,168.81,239597642
2022-02-25,JPM,Finance,169.15,171.09,169.76,170.76,566929451
2022-02-28,JPM,Finance,168.05,168.51,167.25,167.97,316942209
2022-03-01,JPM,Finance,167.87,170.1,166.49,168.04,848749775
2022-03-02,JPM,Finance,167.58,167.55,165.83,166.85,340281720
2022-03-03,JPM,Finance,167.93,168.92,165.74,168.41,269060250
2022-03-04,JPM,Finance,168.46,170.14,167.29,168.54,443940899
2022-03-07,JPM,Finance,169.48,171.45,170.11,170.13,199837519
2022-03-08,JPM,Finance,168.26,169.38,168.41,168.55,684340723
2022-03-09,JPM,Finance,167.44,167.23,165.57,167.16,470817559
2022-03-10,JPM,Finance,165.35,166.64,164.67,165.8,707913818
2022-03-11,JPM,Finance,165.6,167.12,162.99,165.33,240090933
2022-03-14,JPM,Finance,163.45,164.5,162.12,164.36,790376806
2022-03-15,JPM,Finance,166.76,168.47,167.26,167.63,438236566
2022-03-16,JPM,Finance,166.97,168.48,166.13,167.59,181422199
2022-03-17,JPM,Finance,167.32,167.99,167.26,167.59,516391651
2022-03-18,JPM,Finance,170.77,171.72,170.69,171.2,445663090
2022-03-21,JPM,Finance,174.75,175.43,175.15,175.17,840486693
2022-03-22,JPM,Finance,180.06,180.68,179.91,180.03,147280075
2022-03-23,JPM,Finance,181.32,182.16,181.34,181.96,400318709
2022-03-24,JPM,Finance,182.86,182.45,180.42,180.97,601797284
2022-03-25,JPM,Finance,175.84,177.98,176.87,177.79,1079469409
2022-03-28,JPM,Finance,178.36,180.36,179.36,179.6,380954853
2022-03-29,JPM,Finance,181.56,183.3,178.09,181.77,451967676
2022-03-30,JPM,Finance,182.4,183.23,181.24,182.17,882055638
2022-03-31,JPM,Finance,177.24,179.07,177.45,178.35,228847109
2022-04-01,JPM,Finance,176.0,177.47,175.47,176.54,316181110
2022-04-04,JPM,Finance,174.92,176.65,175.06,175.08,459200389
2022-04-05,JPM,Finance,178.49,179.37,176.42,178.3,447770019
2022-04-06,JPM,Finance,183.46,186.15,184.07,184.6,781113469
2022-04-07,JPM,Finance,188.83,191.54,187.17,189.02,404183488
2022-04-08,JPM,Finance,184.2,187.66,183.96,184.65,942483004
2022-04-11,JPM,Finance,182.77,182.78,181.94,182.19,469985889
2022-04-12,JPM,Finance,178.52,178.65,177.05,178.55,714831608
2022-04-13,JPM,Finance,176.64,176.02,175.11,175.99,492864960
2022-04-14,JPM,Finance,177.98,179.29,176.76,177.74,294530720
2022-04-15,JPM,Finance,177.45,178.54,177.3,177.79,297236064
2022-04-18,JPM,Finance,171.8,173.89,172.7,172.97,488984386
2022-04-19,JPM,Finance,177.97,179.07,175.28,177.62,869783520
2022-04-20,JPM,Finance,176.92,176.78,172.02,175.87,1048013170
2022-04-21,JPM,Finance,174.9,174.92,173.51,174.56,851462717
2022-04-22,JPM,Finance,170.45,170.92,169.98,170.36,610321851
2022-04-25,JPM,Finance,170.78,170.1,169.67,169.96,598166666
2022-04-26,JPM,Finance,171.3,172.27,170.02,170.54,494396451
2022-04-27,JPM,Finance,172.24,174.59,170.73,172.16,375776614
2022-04-28,JPM,Finance,166.38,166.28,165.62,166.06,449230818
2022-04-29,JPM,Finance,165.76,167.72,164.12,165.36,1144179720
2022-05-02,JPM,Finance,164.52,165.62,163.93,165.19,582830533
2022-05-03,JPM,Finance,163.77,164.66,163.33,163.52,328057908
2022-05-04,JPM,Finance,164.91,167.95,163.86,165.19,544731590
2022-05-05,JPM,Finance,168.2,167.81,163.27,167.06,709629144
2022-05-06,JPM,Finance,164.21,163.83,160.99,163.03,775733825
2022-05-09,JPM,Finance,163.6,162.79,162.51,162.68,313114280
2022-05-10,JPM,Finance,162.0,162.19,160.84,160.89,346794830
2022-05-11,JPM,Finance,159.63,162.01,160.81,160.82,380190609
2022-05-12,JPM,Finance,156.27,158.51,156.73,157.63,945233809
2022-05-13,JPM,Finance,165.5,163.25,162.36,163.19,250887640
2022-05-16,JPM,Finance,163.58,163.52,161.53,163.29,378105211
2022-05-17,JPM,Finance,161.2,161.6,159.86,161.16,365911445
2022-05-18,JPM,Finance,156.84,159.42,157.21,157.84,446018251
2022-05-19,JPM,Finance,157.21,160.25,157.62,158.04,1141391997
2022-05-20,JPM,Finance,159.16,159.75,158.29,159.24,659106290
2022-05-23,JPM,Finance,158.75,159.51,159.16,159.24,408661211
2022-05-24,JPM,Finance,154.03,155.84,154.26,154.63,1253703102
2022-05-25,JPM,Finance,155.18,156.15,153.81,154.87,590978380
2022-05-26,JPM,Finance,154.42,154.55,153.67,153.99,187169985
2022-05-27,JPM,Finance,152.64,155.21,152.16,153.1,387807379
2022-05-30,JPM,Finance,150.65,153.2,150.27,150.54,472594112
2022-05-31,JPM,Finance,150.14,150.34,149.05,150.28,364107135
2022-06-01,JPM,Finance,149.27,150.43,148.05,149.74,509768313
2022-06-02,JPM,Finance,149.39,151.69,150.47,150.49,200329656
2022-06-03,JPM,Finance,151.3,151.77,151.06,151.31,297760483
2022-06-06,JPM,Finance,150.23,152.75,149.58,151.26,439921722
2022-06-07,JPM,Finance,148.71,149.78,148.7,149.1,743292925
2022-06-08,JPM,Finance,148.16,149.82,148.03,149.2,511881638
2022-06-09,JPM,Finance,148.73,149.33,148.49,148.58,215464934
2022-06-10,JPM,Finance,151.92,152.76,151.7,152.55,565943581
2022-06-13,JPM,Finance,149.84,150.36,149.39,149.82,687785115
2022-06-14,JPM,Finance,148.82,148.08,146.74,147.28,452798980
2022-06-15,JPM,Finance,147.24,148.67,146.23,148.54,508670248
2022-06-16,JPM,Finance,145.31,148.12,144.86,145.21,420763523
2022-06-17,JPM,Finance,145.4,148.63,144.73,145.03,350656472
2022-06-20,JPM,Finance,147.0,145.95,145.2,145.68,874001352
2022-06-21,JPM,Finance,147.97,148.69,145.58,146.0,432316780
2022-06-22,JPM,Finance,147.67,150.01,148.04,148.3,143571515
